Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2020-02-04,337.329,337.41,335.738,335.92
2020-02-05,335.918,337.341,335.6,336.82
2020-02-06,336.8,338.082,336.459,337.891
2020-02-07,337.861,339.241,337.808,338.21
2020-02-10,338.471,338.55,337.271,337.94
2020-02-11,337.959,339.012,337.529,338.749
2020-02-12,338.749,340.371,338.439,340.001
2020-02-13,340.001,340.199,336.961,337.68
2020-02-14,337.599,337.993,334.81,335.488
2020-02-17,335.811,336.12,334.419,335.49
2020-02-18,335.541,336.062,334.432,335.73
2020-02-19,335.751,337.354,334.04,336.991
2020-02-20,337.005,338.46,336.749,338.144
2020-02-21,338.139,338.45,336.829,336.958
2020-02-24,337.21,338.68,336.878,338.219
2020-02-25,338.221,338.86,336.728,338.721
2020-02-26,338.721,339.881,338.52,339.399
2020-02-27,339.39,339.951,338.159,339.234
2020-02-28,339.148,340.591,337.169,338.198
2020-03-02,338.218,338.99,336.139,337.261
2020-03-03,337.289,338.171,334.942,336.009
2020-03-04,336.01,336.411,334.49,335.92
2020-03-05,335.911,336.901,335.509,336.54
2020-03-06,336.49,337.942,334.189,335.722
2020-03-09,335.8,338.631,335.44,336.15
2020-03-10,335.908,336.6,334.733,335.022
2020-03-11,334.977,337.071,334.188,336.868
2020-03-12,336.87,340.281,336.649,338.13
2020-03-13,338.131,340.462,337.66,339.392
2020-03-16,338.831,347.302,338.291,344.401
2020-03-17,344.25,348.812,343.828,347.242
2020-03-18,347.255,355.552,347,352.851
2020-03-19,352.849,359.68,352.848,357.688
2020-03-20,357.65,358.092,348.351,349.5
2020-03-23,350.759,356.212,350.578,352.732
2020-03-24,352.78,358.091,349.459,355.05
2020-03-25,355.06,355.512,351.689,353.84
2020-03-26,353.842,358.278,352.46,355.798
2020-03-27,355.781,357.264,353.459,356.499
2020-03-30,356.955,359.642,356.028,358.73
2020-03-31,358.729,361.766,358.011,360.6
2020-04-01,360.541,369.54,360.48,363.571
2020-04-02,363.541,364.851,358.488,363.818
2020-04-03,363.818,367.941,362.838,366.03
2020-04-06,365.912,366.352,361.809,364.042
2020-04-07,364.052,364.332,356.559,357.932
2020-04-08,357.97,359.921,356.85,358.479
2020-04-09,358.521,359.26,352.33,353.418
2020-04-13,353.198,354.721,353.008,354.151
2020-04-14,354.15,354.42,350.05,351.689
2020-04-15,351.692,352.521,350.161,352.18
2020-04-16,352.18,352.7,349.109,350.911
2020-04-17,350.911,353.781,350.06,353.021
2020-04-20,352.569,354.929,351.611,352.651
2020-04-21,352.64,355.992,352.403,354.181
2020-04-22,354.181,357.891,353.641,357.099
2020-04-23,357.099,358.55,356.352,357.319
2020-04-24,357.35,357.6,353.67,355.391
2020-04-27,356.22,356.352,353.581,355.42
2020-04-28,355.376,358.891,354.72,357.482
2020-04-29,357.481,357.81,352.709,354.479
2020-04-30,354.519,354.85,350.968,352.916
2020-05-01,352.951,354.958,352.348,354.121
2020-05-04,353.829,354.911,352.289,353.679
2020-05-05,353.679,354.32,349.349,350.33
